År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Antal expedieringar;Expedieringar/1000 invånare;Befolkning
2018;N06BA09 Atomoxetin;Västmanlands län;Män;0­19;126;3,89;794;24,53;32372
2018;N06BA09 Atomoxetin;Västmanlands län;Kvinnor;0­19;60;2,00;327;10,92;29953
2018;N06BA09 Atomoxetin;Västmanlands län;Båda könen;0­19;186;2,98;1121;17,99;62325
2018;N06BA09 Atomoxetin;Dalarnas län;Män;0­19;145;4,42;865;26,35;32828
2018;N06BA09 Atomoxetin;Dalarnas län;Kvinnor;0­19;82;2,67;413;13,43;30763
2018;N06BA09 Atomoxetin;Dalarnas län;Båda könen;0­19;227;3,57;1278;20,10;63591
2018;N06BA09 Atomoxetin;Gävleborgs län;Män;0­19;193;5,95;1329;40,99;32426
2018;N06BA09 Atomoxetin;Gävleborgs län;Kvinnor;0­19;99;3,27;660;21,79;30293
2018;N06BA09 Atomoxetin;Gävleborgs län;Båda könen;0­19;292;4,66;1989;31,71;62719
2018;N06BA09 Atomoxetin;Västernorrlands län;Män;0­19;137;4,88;840;29,95;28049
2018;N06BA09 Atomoxetin;Västernorrlands län;Kvinnor;0­19;51;1,93;264;10,00;26387
2018;N06BA09 Atomoxetin;Västernorrlands län;Båda könen;0­19;188;3,45;1104;20,28;54436
2018;N06BA09 Atomoxetin;Jämtlands län;Män;0­19;51;3,44;337;22,71;14839
2018;N06BA09 Atomoxetin;Jämtlands län;Kvinnor;0­19;39;2,83;292;21,22;13762
2018;N06BA09 Atomoxetin;Jämtlands län;Båda könen;0­19;90;3,15;629;21,99;28601
2018;N06BA09 Atomoxetin;Västerbottens län;Män;0­19;118;3,84;719;23,40;30723
2018;N06BA09 Atomoxetin;Västerbottens län;Kvinnor;0­19;68;2,37;358;12,50;28640
2018;N06BA09 Atomoxetin;Västerbottens län;Båda könen;0­19;186;3,13;1077;18,14;59363
2018;N06BA09 Atomoxetin;Norrbottens län;Män;0­19;117;4,28;773;28,30;27319
2018;N06BA09 Atomoxetin;Norrbottens län;Kvinnor;0­19;44;1,76;236;9,44;25007
2018;N06BA09 Atomoxetin;Norrbottens län;Båda könen;0­19;161;3,08;1009;19,28;52326
2018;N06BA12 Lisdexamfetamin;Riket;Män;0­19;11716;9,69;54849;45,35;1209350
2018;N06BA12 Lisdexamfetamin;Riket;Kvinnor;0­19;6337;5,61;28781;25,47;1130165
2018;N06BA12 Lisdexamfetamin;Riket;Båda könen;0­19;18053;7,72;83630;35,75;2339515
2018;N06BA12 Lisdexamfetamin;Stockholms län;Män;0­19;3508;12,28;15575;54,54;285584
2018;N06BA12 Lisdexamfetamin;Stockholms län;Kvinnor;0­19;1978;7,38;8682;32,39;268079
2018;N06BA12 Lisdexamfetamin;Stockholms län;Båda könen;0­19;5486;9,91;24257;43,81;553663
2018;N06BA12 Lisdexamfetamin;Uppsala län;Män;0­19;477;10,81;2027;45,96;44107
2018;N06BA12 Lisdexamfetamin;Uppsala län;Kvinnor;0­19;253;6,11;966;23,32;41417
2018;N06BA12 Lisdexamfetamin;Uppsala län;Båda könen;0­19;730;8,54;2993;35,00;85524
2018;N06BA12 Lisdexamfetamin;Södermanlands län;Män;0­19;514;14,36;2342;65,43;35796
2018;N06BA12 Lisdexamfetamin;Södermanlands län;Kvinnor;0­19;235;7,02;1048;31,30;33486
2018;N06BA12 Lisdexamfetamin;Södermanlands län;Båda könen;0­19;749;10,81;3390;48,93;69282
2018;N06BA12 Lisdexamfetamin;Östergötlands län;Män;0­19;457;8,44;2155;39,80;54145
2018;N06BA12 Lisdexamfetamin;Östergötlands län;Kvinnor;0­19;238;4,71;1119;22,15;50523
2018;N06BA12 Lisdexamfetamin;Östergötlands län;Båda könen;0­19;695;6,64;3274;31,28;104668
2018;N06BA12 Lisdexamfetamin;Jönköpings län;Män;0­19;279;6,30;1333;30,10;44282
2018;N06BA12 Lisdexamfetamin;Jönköpings län;Kvinnor;0­19;93;2,25;391;9,44;41398
2018;N06BA12 Lisdexamfetamin;Jönköpings län;Båda könen;0­19;372;4,34;1724;20,12;85680
2018;N06BA12 Lisdexamfetamin;Kronobergs län;Män;0­19;127;5,25;651;26,92;24182
2018;N06BA12 Lisdexamfetamin;Kronobergs län;Kvinnor;0­19;65;2,87;353;15,60;22621
2018;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;192;4,10;1004;21,45;46803
2018;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;183;6,67;850;30,99;27431
2018;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;87;3,41;398;15,59;25536
2018;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;270;5,10;1248;23,56;52967
2018;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;90;14,50;391;62,98;6208
2018;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;69;12,00;342;59,48;5750
2018;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;159;13,30;733;61,30;11958
2018;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;193;10,34;983;52,68;18659
2018;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;92;5,38;386;22,57;17103
2018;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;285;7,97;1369;38,28;35762
2018;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;1214;7,45;5461;33,52;162933
2018;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;718;4,72;3078;20,22;152251
2018;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;1932;6,13;8539;27,09;315184
2018;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;590;14,78;2823;70,70;39931
2018;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;351;9,44;1507;40,52;37189
2018;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;941;12,20;4330;56,15;77120
2018;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;1563;7,78;7517;37,42;200876
2018;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;767;4,09;3731;19,89;187547
2018;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;2330;6,00;11248;28,96;388423
2018;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;252;8,11;1143;36,79;31071
2018;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;126;4,33;544;18,67;29132
2018;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;378;6,28;1687;28,02;60203
2018;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;218;6,13;1351;37,96;35589
2018;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;117;3,51;695;20,85;33328
2018;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;335;4,86;2046;29,69;68917
2018;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;342;10,56;1631;50,38;32372
2018;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;186;6,21;779;26,01;29953
2018;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;528;8,47;2410;38,67;62325
2018;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;355;10,81;1575;47,98;32828
2018;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;231;7,51;1054;34,26;30763
2018;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;586;9,22;2629;41,34;63591
2018;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;485;14,96;2375;73,24;32426
2018;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;255;8,42;1216;40,14;30293
2018;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;740;11,80;3591;57,26;62719
2018;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;208;7,42;993;35,40;28049
2018;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;113;4,28;565;21,41;26387
2018;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;321;5,90;1558;28,62;54436
2018;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;120;8,09;523;35,24;14839
2018;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;62;4,51;289;21,00;13762
2018;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;182;6,36;812;28,39;28601
2018;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;299;9,73;1392;45,31;30723
2018;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;169;5,90;720;25,14;28640
2018;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;468;7,88;2112;35,58;59363
2018;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;273;9,99;1489;54,50;27319
2018;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;161;6,44;793;31,71;25007
2018;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;434;8,29;2282;43,61;52326
2017;C02AC02 Guanfacin;Riket;Män;0­19;2621;2,22;15049;12,73;1182237
2017;C02AC02 Guanfacin;Riket;Kvinnor;0­19;936;0,84;4780;4,31;1108369
2017;C02AC02 Guanfacin;Riket;Båda könen;0­19;3557;1,55;19829;8,66;2290606
2017;C02AC02 Guanfacin;Stockholms län;Män;0­19;576;2,06;3371;12,07;279270
2017;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;199;0,76;1041;3,96;262709
2017;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;775;1,43;4412;8,14;541979
2017;C02AC02 Guanfacin;Uppsala län;Män;0­19;101;2,36;605;14,16;42736
2017;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;28;0,70;188;4,68;40195
2017;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;129;1,56;793;9,56;82931
2017;C02AC02 Guanfacin;Södermanlands län;Män;0­19;96;2,76;489;14,04;34833
2017;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;26;0,80;106;3,24;32695
2017;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;122;1,81;595;8,81;67528
2017;C02AC02 Guanfacin;Östergötlands län;Män;0­19;75;1,41;422;7,96;53026
2017;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;27;0,54;148;2,98;49679
2017;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;102;0,99;570;5,55;102705
2017;C02AC02 Guanfacin;Jönköpings län;Män;0­19;43;1,00;228;5,29;43132
2017;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;9;0,22;31;0,76;40533
2017;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;52;0,62;259;3,10;83665
2017;C02AC02 Guanfacin;Kronobergs län;Män;0­19;67;2,86;417;17,77;23462
2017;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;24;1,09;127;5,74;22115
2017;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;91;2,00;544;11,94;45577
2017;C02AC02 Guanfacin;Kalmar län;Män;0­19;55;2,04;293;10,88;26926
2017;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;17;0,68;89;3,54;25109
2017;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;72;1,38;382;7,34;52035
2017;C02AC02 Guanfacin;Gotlands län;Män;0­19;15;2,46;80;13,11;6102
2017;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;3;0,53;19;3,34;5689
2017;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;18;1,53;99;8,40;11791
2017;C02AC02 Guanfacin;Blekinge län;Män;0­19;88;4,81;601;32,88;18277
2017;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;42;2,49;224;13,26;16888
2017;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;130;3,70;825;23,46;35165
2017;C02AC02 Guanfacin;Skåne län;Män;0­19;194;1,23;894;5,65;158234
2017;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;73;0,49;348;2,34;148429
2017;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;267;0,87;1242;4,05;306663
2017;C02AC02 Guanfacin;Hallands län;Män;0­19;305;7,80;1863;47,62;39121
2017;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;133;3,66;721;19,82;36377
2017;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;438;5,80;2584;34,23;75498
2017;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;528;2,68;2858;14,51;197017
2017;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;184;1,00;952;5,16;184567
2017;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;712;1,87;3810;9,98;381584
2017;C02AC02 Guanfacin;Värmlands län;Män;0­19;18;0,59;54;1,76;30676
2017;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;4;0,14;9;0,31;28759
2017;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;22;0,37;63;1,06;59435
2017;C02AC02 Guanfacin;Örebro län;Män;0­19;69;1,98;526;15,07;34911
2017;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;21;0,64;81;2,48;32660
2017;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;90;1,33;607;8,98;67571
2017;C02AC02 Guanfacin;Västmanlands län;Män;0­19;97;3,09;544;17,30;31437
2017;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;33;1,13;139;4,75;29236
2017;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;130;2,14;683;11,26;60673
2017;C02AC02 Guanfacin;Dalarnas län;Män;0­19;82;2,54;459;14,22;32281
2017;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;28;0,93;143;4,73;30223
2017;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;110;1,76;602;9,63;62504
2017;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;60;1,88;341;10,66;31991
2017;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;33;1,10;175;5,84;29945
2017;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;93;1,50;516;8,33;61936
2017;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;45;1,64;246;8,94;27509
2017;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;9;0,35;36;1,38;26081
2017;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;54;1,01;282;5,26;53590
2017;C02AC02 Guanfacin;Jämtlands län;Män;0­19;19;1,32;60;4,18;14365
2017;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;6;0,44;13;0,96;13554
2017;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;25;0,90;73;2,61;27919
2017;C02AC02 Guanfacin;Västerbottens län;Män;0­19;61;2,03;389;12,93;30078
2017;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;19;0,67;82;2,91;28163
2017;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;80;1,37;471;8,09;58241
2017;C02AC02 Guanfacin;Norrbottens län;Män;0­19;33;1,23;193;7,19;26853
2017;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;21;0,85;79;3,19;24763
2017;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;54;1,05;272;5,27;51616
2017;N06BA02 Dexamfetamin;Riket;Män;0­19;477;0,40;984;0,83;1182237
2017;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;257;0,23;558;0,50;1108369
2017;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;734;0,32;1542;0,67;2290606
2017;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;107;0,38;226;0,81;279270
2017;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;83;0,32;185;0,70;262709
2017;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;190;0,35;411;0,76;541979
2017;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;34;0,80;69;1,61;42736
2017;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;12;0,30;31;0,77;40195
2017;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;46;0,55;100;1,21;82931
2017;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;22;0,63;43;1,23;34833
2017;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;8;0,24;24;0,73;32695
2017;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;30;0,44;67;0,99;67528
2017;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;17;0,32;35;0,66;53026
2017;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;8;0,16;21;0,42;49679
2017;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;25;0,24;56;0,55;102705
2017;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;5;0,12;5;0,12;43132
2017;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;2;0,05;4;0,10;40533
2017;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;7;0,08;9;0,11;83665
2017;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;4;0,17;4;0,17;23462
2017;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;4;0,18;7;0,32;22115
2017;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;8;0,18;11;0,24;45577
2017;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;3;0,11;4;0,15;26926
2017;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;2;0,08;4;0,16;25109
2017;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;5;0,10;8;0,15;52035
2017;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;1;0,16;1;0,16;6102
2017;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2017;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;1;0,08;1;0,08;11791
2017;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;8;0,44;19;1,04;18277
2017;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;5;0,30;11;0,65;16888
2017;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;13;0,37;30;0,85;35165
2017;N06BA02 Dexamfetamin;Skåne län;Män;0­19;35;0,22;73;0,46;158234
2017;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;15;0,10;28;0,19;148429
2017;N06BA02 Dexamfetamin;Skåne län;Båda könen;0­19;50;0,16;101;0,33;306663
2017;N06BA02 Dexamfetamin;Hallands län;Män;0­19;41;1,05;104;2,66;39121
2017;N06BA02 Dexamfetamin;Hallands län;Kvinnor;0­19;21;0,58;43;1,18;36377
2017;N06BA02 Dexamfetamin;Hallands län;Båda könen;0­19;62;0,82;147;1,95;75498
2017;N06BA02 Dexamfetamin;Västra Götalands län;Män;0­19;63;0,32;119;0,60;197017
2017;N06BA02 Dexamfetamin;Västra Götalands län;Kvinnor;0­19;31;0,17;62;0,34;184567
2017;N06BA02 Dexamfetamin;Västra Götalands län;Båda könen;0­19;94;0,25;181;0,47;381584
2017;N06BA02 Dexamfetamin;Värmlands län;Män;0­19;3;0,10;4;0,13;30676
2017;N06BA02 Dexamfetamin;Värmlands län;Kvinnor;0­19;1;0,03;1;0,03;28759
2017;N06BA02 Dexamfetamin;Värmlands län;Båda könen;0­19;4;0,07;5;0,08;59435
2017;N06BA02 Dexamfetamin;Örebro län;Män;0­19;16;0,46;23;0,66;34911
2017;N06BA02 Dexamfetamin;Örebro län;Kvinnor;0­19;6;0,18;13;0,40;32660
2017;N06BA02 Dexamfetamin;Örebro län;Båda könen;0­19;22;0,33;36;0,53;67571
2017;N06BA02 Dexamfetamin;Västmanlands län;Män;0­19;16;0,51;34;1,08;31437
2017;N06BA02 Dexamfetamin;Västmanlands län;Kvinnor;0­19;12;0,41;23;0,79;29236
2017;N06BA02 Dexamfetamin;Västmanlands län;Båda könen;0­19;28;0,46;57;0,94;60673
2017;N06BA02 Dexamfetamin;Dalarnas län;Män;0­19;14;0,43;28;0,87;32281
2017;N06BA02 Dexamfetamin;Dalarnas län;Kvinnor;0­19;8;0,26;13;0,43;30223
2017;N06BA02 Dexamfetamin;Dalarnas län;Båda könen;0­19;22;0,35;41;0,66;62504
2017;N06BA02 Dexamfetamin;Gävleborgs län;Män;0­19;33;1,03;82;2,56;31991
2017;N06BA02 Dexamfetamin;Gävleborgs län;Kvinnor;0­19;16;0,53;32;1,07;29945
2017;N06BA02 Dexamfetamin;Gävleborgs län;Båda könen;0­19;49;0,79;114;1,84;61936
2017;N06BA02 Dexamfetamin;Västernorrlands län;Män;0­19;10;0,36;36;1,31;27509
2017;N06BA02 Dexamfetamin;Västernorrlands län;Kvinnor;0­19;5;0,19;12;0,46;26081
2017;N06BA02 Dexamfetamin;Västernorrlands län;Båda könen;0­19;15;0,28;48;0,90;53590
2017;N06BA02 Dexamfetamin;Jämtlands län;Män;0­19;7;0,49;7;0,49;14365
2017;N06BA02 Dexamfetamin;Jämtlands län;Kvinnor;0­19;2;0,15;4;0,30;13554
2017;N06BA02 Dexamfetamin;Jämtlands län;Båda könen;0­19;9;0,32;11;0,39;27919
2017;N06BA02 Dexamfetamin;Västerbottens län;Män;0­19;32;1,06;57;1,90;30078
2017;N06BA02 Dexamfetamin;Västerbottens län;Kvinnor;0­19;14;0,50;29;1,03;28163
2017;N06BA02 Dexamfetamin;Västerbottens län;Båda könen;0­19;46;0,79;86;1,48;58241
2017;N06BA02 Dexamfetamin;Norrbottens län;Män;0­19;5;0,19;9;0,34;26853
2017;N06BA02 Dexamfetamin;Norrbottens län;Kvinnor;0­19;1;0,04;2;0,08;24763
2017;N06BA02 Dexamfetamin;Norrbottens län;Båda könen;0­19;6;0,12;11;0,21;51616
2017;N06BA04 Metylfenidat;Riket;Män;0­19;26602;22,50;160379;135,66;1182237
2017;N06BA04 Metylfenidat;Riket;Kvinnor;0­19;12012;10,84;66631;60,12;1108369
2017;N06BA04 Metylfenidat;Riket;Båda könen;0­19;38614;16,86;227010;99,10;2290606
2017;N06BA04 Metylfenidat;Stockholms län;Män;0­19;7700;27,57;45136;161,62;279270
2017;N06BA04 Metylfenidat;Stockholms län;Kvinnor;0­19;3553;13,52;19001;72,33;262709
2017;N06BA04 Metylfenidat;Stockholms län;Båda könen;0­19;11253;20,76;64137;118,34;541979
2017;N06BA04 Metylfenidat;Uppsala län;Män;0­19;1136;26,58;6572;153,78;42736
2017;N06BA04 Metylfenidat;Uppsala län;Kvinnor;0­19;474;11,79;2500;62,20;40195
2017;N06BA04 Metylfenidat;Uppsala län;Båda könen;0­19;1610;19,41;9072;109,39;82931
2017;N06BA04 Metylfenidat;Södermanlands län;Män;0­19;787;22,59;4795;137,66;34833
2017;N06BA04 Metylfenidat;Södermanlands län;Kvinnor;0­19;342;10,46;1744;53,34;32695
2017;N06BA04 Metylfenidat;Södermanlands län;Båda könen;0­19;1129;16,72;6539;96,83;67528
2017;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;974;18,37;5684;107,19;53026
2017;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;430;8,66;2512;50,56;49679
2017;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;1404;13,67;8196;79,80;102705
2017;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;627;14,54;3729;86,46;43132
2017;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;224;5,53;1231;30,37;40533
2017;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;851;10,17;4960;59,28;83665
2017;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;363;15,47;2523;107,54;23462
2017;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;138;6,24;830;37,53;22115
2017;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;501;10,99;3353;73,57;45577
2017;N06BA04 Metylfenidat;Kalmar län;Män;0­19;459;17,05;2650;98,42;26926
2017;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;202;8,04;1148;45,72;25109
2017;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;661;12,70;3798;72,99;52035
2017;N06BA04 Metylfenidat;Gotlands län;Män;0­19;182;29,83;873;143,07;6102
2017;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;109;19,16;514;90,35;5689
2017;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;291;24,68;1387;117,63;11791
2017;N06BA04 Metylfenidat;Blekinge län;Män;0­19;314;17,18;1892;103,52;18277
2017;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;162;9,59;873;51,69;16888
2017;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;476;13,54;2765;78,63;35165
2017;N06BA04 Metylfenidat;Skåne län;Män;0­19;3080;19,46;17704;111,88;158234
2017;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;1355;9,13;7109;47,89;148429
2017;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;4435;14,46;24813;80,91;306663
2017;N06BA04 Metylfenidat;Hallands län;Män;0­19;1219;31,16;7270;185,83;39121
2017;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;559;15,37;2914;80,11;36377
2017;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;1778;23,55;10184;134,89;75498
2017;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;3592;18,23;22185;112,60;197017
2017;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;1540;8,34;8746;47,39;184567
2017;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;5132;13,45;30931;81,06;381584
2017;N06BA04 Metylfenidat;Värmlands län;Män;0­19;836;27,25;5138;167,49;30676
2017;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;402;13,98;2511;87,31;28759
2017;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;1238;20,83;7649;128,70;59435
2017;N06BA04 Metylfenidat;Örebro län;Män;0­19;590;16,90;3659;104,81;34911
2017;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;267;8,18;1570;48,07;32660
2017;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;857;12,68;5229;77,39;67571
2017;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;672;21,38;3698;117,63;31437
2017;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;372;12,72;1945;66,53;29236
2017;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;1044;17,21;5643;93,01;60673
