År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Expedieringar/1000 invånare;Befolkning
2021;N06BA09 Atomoxetin;Västernorrlands län;Män;0­19;134;4,78;27,24;28012
2021;N06BA09 Atomoxetin;Västernorrlands län;Kvinnor;0­19;72;2,73;14,28;26408
2021;N06BA09 Atomoxetin;Västernorrlands län;Båda könen;0­19;206;3,79;20,95;54420
2021;N06BA09 Atomoxetin;Jämtlands län;Män;0­19;87;5,76;32,76;15111
2021;N06BA09 Atomoxetin;Jämtlands län;Kvinnor;0­19;50;3,53;18,75;14183
2021;N06BA09 Atomoxetin;Jämtlands län;Båda könen;0­19;137;4,68;25,98;29294
2021;N06BA09 Atomoxetin;Västerbottens län;Män;0­19;199;6,36;38,40;31306
2021;N06BA09 Atomoxetin;Västerbottens län;Kvinnor;0­19;112;3,81;20,01;29432
2021;N06BA09 Atomoxetin;Västerbottens län;Båda könen;0­19;311;5,12;29,49;60738
2021;N06BA09 Atomoxetin;Norrbottens län;Män;0­19;138;5,17;33,66;26681
2021;N06BA09 Atomoxetin;Norrbottens län;Kvinnor;0­19;68;2,73;19,28;24945
2021;N06BA09 Atomoxetin;Norrbottens län;Båda könen;0­19;206;3,99;26,71;51626
2021;N06BA12 Lisdexamfetamin;Riket;Män;0­19;16097;12,94;63,95;1243726
2021;N06BA12 Lisdexamfetamin;Riket;Kvinnor;0­19;9993;8,54;40,53;1170648
2021;N06BA12 Lisdexamfetamin;Riket;Båda könen;0­19;26090;10,81;52,59;2414374
2021;N06BA12 Lisdexamfetamin;Stockholms län;Män;0­19;4558;15,44;71,61;295150
2021;N06BA12 Lisdexamfetamin;Stockholms län;Kvinnor;0­19;3091;11,09;50,29;278637
2021;N06BA12 Lisdexamfetamin;Stockholms län;Båda könen;0­19;7649;13,33;61,25;573787
2021;N06BA12 Lisdexamfetamin;Uppsala län;Män;0­19;768;16,49;71,16;46582
2021;N06BA12 Lisdexamfetamin;Uppsala län;Kvinnor;0­19;448;10,14;42,32;44160
2021;N06BA12 Lisdexamfetamin;Uppsala län;Båda könen;0­19;1216;13,40;57,13;90742
2021;N06BA12 Lisdexamfetamin;Södermanlands län;Män;0­19;592;15,87;70,53;37301
2021;N06BA12 Lisdexamfetamin;Södermanlands län;Kvinnor;0­19;364;10,44;46,14;34851
2021;N06BA12 Lisdexamfetamin;Södermanlands län;Båda könen;0­19;956;13,25;58,75;72152
2021;N06BA12 Lisdexamfetamin;Östergötlands län;Män;0­19;663;11,95;59,81;55480
2021;N06BA12 Lisdexamfetamin;Östergötlands län;Kvinnor;0­19;324;6,25;30,82;51842
2021;N06BA12 Lisdexamfetamin;Östergötlands län;Båda könen;0­19;987;9,20;45,81;107322
2021;N06BA12 Lisdexamfetamin;Jönköpings län;Män;0­19;454;10,00;47,03;45399
2021;N06BA12 Lisdexamfetamin;Jönköpings län;Kvinnor;0­19;208;4,85;23,14;42876
2021;N06BA12 Lisdexamfetamin;Jönköpings län;Båda könen;0­19;662;7,50;35,42;88275
2021;N06BA12 Lisdexamfetamin;Kronobergs län;Män;0­19;179;7,10;39,93;25218
2021;N06BA12 Lisdexamfetamin;Kronobergs län;Kvinnor;0­19;97;4,12;23,17;23568
2021;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;276;5,66;31,83;48786
2021;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;257;9,25;50,30;27776
2021;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;142;5,43;25,23;26162
2021;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;399;7,40;38,14;53938
2021;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;110;17,20;78,17;6396
2021;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;84;14,14;56,89;5941
2021;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;194;15,73;67,93;12337
2021;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;348;18,85;89,27;18461
2021;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;200;11,62;55,06;17218
2021;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;548;15,36;72,76;35679
2021;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;1770;10,42;48,19;169818
2021;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;1169;7,31;31,80;159989
2021;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;2939;8,91;40,24;329807
2021;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;667;16,02;76,39;41640
2021;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;430;11,01;47,87;39067
2021;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;1097;13,59;62,58;80707
2021;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;2084;10,10;53,41;206305
2021;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;1256;6,48;33,26;193904
2021;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;3340;8,35;43,65;400209
2021;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;420;13,31;66,96;31556
2021;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;277;9,39;45,65;29485
2021;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;697;11,42;56,67;61041
2021;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;422;11,62;69,90;36323
2021;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;223;6,47;33,75;34460
2021;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;645;9,11;52,30;70783
2021;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;466;14,00;62,66;33289
2021;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;280;8,99;40,05;31162
2021;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;746;11,57;51,73;64451
2021;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;514;15,54;83,81;33074
2021;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;345;10,99;56,29;31389
2021;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;859;13,33;70,41;64463
2021;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;543;16,53;96,84;32848
2021;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;288;9,30;51,31;30969
2021;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;831;13,02;74,74;63817
2021;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;277;9,89;50,73;28012
2021;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;161;6,10;28,78;26408
2021;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;438;8,05;40,08;54420
2021;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;217;14,36;66,44;15111
2021;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;130;9,17;42,80;14183
2021;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;347;11,85;54,99;29294
2021;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;436;13,93;72,16;31306
2021;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;270;9,17;43,32;29432
2021;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;706;11,62;58,18;60738
2021;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;405;15,18;79,91;26681
2021;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;263;10,54;55,88;24945
2021;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;668;12,94;68,30;51626
2020;C02AC02 Guanfacin;Riket;Män;0­19;5883;4,74;29,24;1239976
2020;C02AC02 Guanfacin;Riket;Kvinnor;0­19;2198;1,89;10,31;1163754
2020;C02AC02 Guanfacin;Riket;Båda könen;0­19;8081;3,36;20,07;2403730
2020;C02AC02 Guanfacin;Stockholms län;Män;0­19;1405;4,77;30,23;294245
2020;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;515;1,86;10,06;276981
2020;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;1920;3,36;20,45;571226
2020;C02AC02 Guanfacin;Uppsala län;Män;0­19;330;7,14;36,57;46208
2020;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;109;2,51;10,63;43455
2020;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;439;4,90;24,00;89663
2020;C02AC02 Guanfacin;Södermanlands län;Män;0­19;156;4,20;23,68;37122
2020;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;61;1,76;9,30;34621
2020;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;217;3,02;16,74;71743
2020;C02AC02 Guanfacin;Östergötlands län;Män;0­19;239;4,32;28,22;55312
2020;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;54;1,04;7,16;51806
2020;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;293;2,74;18,04;107118
2020;C02AC02 Guanfacin;Jönköpings län;Män;0­19;156;3,45;20,75;45205
2020;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;41;0,96;4,49;42581
2020;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;197;2,24;12,86;87786
2020;C02AC02 Guanfacin;Kronobergs län;Män;0­19;69;2,76;17,17;25040
2020;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;19;0,82;4,90;23261
2020;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;88;1,82;11,26;48301
2020;C02AC02 Guanfacin;Kalmar län;Män;0­19;90;3,23;19,39;27853
2020;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;23;0,88;6,45;26038
2020;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;113;2,10;13,14;53891
2020;C02AC02 Guanfacin;Gotlands län;Män;0­19;55;8,58;42,75;6410
2020;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;33;5,57;21,09;5928
2020;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;88;7,13;32,34;12338
2020;C02AC02 Guanfacin;Blekinge län;Män;0­19;154;8,24;43,43;18696
2020;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;62;3,57;18,95;17361
2020;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;216;5,99;31,64;36057
2020;C02AC02 Guanfacin;Skåne län;Män;0­19;603;3,58;20,23;168420
2020;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;229;1,45;7,19;158409
2020;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;832;2,55;13,91;326829
2020;C02AC02 Guanfacin;Hallands län;Män;0­19;473;11,42;65,19;41430
2020;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;188;4,87;23,67;38577
2020;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;661;8,26;45,17;80007
2020;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;970;4,72;30,66;205580
2020;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;383;1,99;11,96;192643
2020;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;1353;3,40;21,61;398223
2020;C02AC02 Guanfacin;Värmlands län;Män;0­19;92;2,92;16,67;31558
2020;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;30;1,02;6,19;29413
2020;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;122;2,00;11,61;60971
2020;C02AC02 Guanfacin;Örebro län;Män;0­19;144;3,96;26,42;36406
2020;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;57;1,66;10,24;34377
2020;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;201;2,84;18,56;70783
2020;C02AC02 Guanfacin;Västmanlands län;Män;0­19;164;4,95;29,41;33117
2020;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;61;1,97;10,13;30907
2020;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;225;3,51;20,10;64024
2020;C02AC02 Guanfacin;Dalarnas län;Män;0­19;134;4,03;23,49;33247
2020;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;62;1,97;8,81;31457
2020;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;196;3,03;16,35;64704
2020;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;183;5,56;39,69;32929
2020;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;53;1,71;12,96;30951
2020;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;236;3,69;26,74;63880
2020;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;74;2,63;16,74;28134
2020;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;33;1,24;7,22;26575
2020;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;107;1,96;12,12;54709
2020;C02AC02 Guanfacin;Jämtlands län;Män;0­19;103;6,85;35,80;15026
2020;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;48;3,40;17,65;14105
2020;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;151;5,18;27,02;29131
2020;C02AC02 Guanfacin;Västerbottens län;Män;0­19;126;4,05;25,09;31128
2020;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;58;1,98;11,11;29251
2020;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;184;3,05;18,32;60379
2020;C02AC02 Guanfacin;Norrbottens län;Män;0­19;179;6,65;44,04;26910
2020;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;88;3,51;16,96;25057
2020;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;267;5,14;30,98;51967
2020;N06BA02 Dexamfetamin;Riket;Män;0­19;870;0,70;1,90;1239976
2020;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;488;0,42;1,07;1163754
2020;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;1358;0,56;1,50;2403730
2020;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;324;1,10;2,67;294245
2020;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;201;0,73;1,74;276981
2020;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;525;0,92;2,22;571226
2020;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;65;1,41;3,09;46208
2020;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;29;0,67;1,50;43455
2020;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;94;1,05;2,32;89663
2020;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;39;1,05;3,39;37122
2020;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;15;0,43;1,47;34621
2020;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;54;0,75;2,47;71743
2020;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;16;0,29;0,74;55312
2020;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;7;0,14;0,25;51806
2020;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;23;0,21;0,50;107118
2020;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;9;0,20;0,95;45205
2020;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;2;0,05;0,35;42581
2020;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;11;0,13;0,66;87786
2020;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;12;0,48;2,64;25040
2020;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;5;0,21;1,25;23261
2020;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;17;0,35;1,97;48301
2020;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;6;0,22;0,47;27853
2020;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;5;0,19;0,35;26038
2020;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;11;0,20;0,41;53891
2020;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;1;0,16;2,34;6410
2020;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;1;0,17;0,34;5928
2020;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;2;0,16;1,38;12338
2020;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;30;1,60;4,71;18696
2020;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;12;0,69;1,44;17361
2020;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;42;1,16;3,13;36057
2020;N06BA02 Dexamfetamin;Skåne län;Män;0­19;57;0,34;0,94;168420
2020;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;32;0,20;0,59;158409
2020;N06BA02 Dexamfetamin;Skåne län;Båda könen;0­19;89;0,27;0,77;326829
2020;N06BA02 Dexamfetamin;Hallands län;Män;0­19;44;1,06;3,96;41430
2020;N06BA02 Dexamfetamin;Hallands län;Kvinnor;0­19;30;0,78;2,44;38577
2020;N06BA02 Dexamfetamin;Hallands län;Båda könen;0­19;74;0,92;3,22;80007
2020;N06BA02 Dexamfetamin;Västra Götalands län;Män;0­19;85;0,41;0,99;205580
2020;N06BA02 Dexamfetamin;Västra Götalands län;Kvinnor;0­19;48;0,25;0,53;192643
2020;N06BA02 Dexamfetamin;Västra Götalands län;Båda könen;0­19;133;0,33;0,77;398223
2020;N06BA02 Dexamfetamin;Värmlands län;Män;0­19;16;0,51;1,20;31558
2020;N06BA02 Dexamfetamin;Värmlands län;Kvinnor;0­19;9;0,31;0,48;29413
2020;N06BA02 Dexamfetamin;Värmlands län;Båda könen;0­19;25;0,41;0,85;60971
2020;N06BA02 Dexamfetamin;Örebro län;Män;0­19;25;0,69;1,65;36406
2020;N06BA02 Dexamfetamin;Örebro län;Kvinnor;0­19;10;0,29;1,13;34377
2020;N06BA02 Dexamfetamin;Örebro län;Båda könen;0­19;35;0,49;1,40;70783
2020;N06BA02 Dexamfetamin;Västmanlands län;Män;0­19;18;0,54;1,33;33117
2020;N06BA02 Dexamfetamin;Västmanlands län;Kvinnor;0­19;12;0,39;1,10;30907
2020;N06BA02 Dexamfetamin;Västmanlands län;Båda könen;0­19;30;0,47;1,22;64024
2020;N06BA02 Dexamfetamin;Dalarnas län;Män;0­19;18;0,54;0,96;33247
2020;N06BA02 Dexamfetamin;Dalarnas län;Kvinnor;0­19;11;0,35;1,08;31457
2020;N06BA02 Dexamfetamin;Dalarnas län;Båda könen;0­19;29;0,45;1,02;64704
2020;N06BA02 Dexamfetamin;Gävleborgs län;Män;0­19;31;0,94;3,52;32929
2020;N06BA02 Dexamfetamin;Gävleborgs län;Kvinnor;0­19;9;0,29;1,16;30951
2020;N06BA02 Dexamfetamin;Gävleborgs län;Båda könen;0­19;40;0,63;2,38;63880
2020;N06BA02 Dexamfetamin;Västernorrlands län;Män;0­19;2;0,07;0,21;28134
2020;N06BA02 Dexamfetamin;Västernorrlands län;Kvinnor;0­19;3;0,11;0,26;26575
2020;N06BA02 Dexamfetamin;Västernorrlands län;Båda könen;0­19;5;0,09;0,24;54709
2020;N06BA02 Dexamfetamin;Jämtlands län;Män;0­19;11;0,73;1,40;15026
2020;N06BA02 Dexamfetamin;Jämtlands län;Kvinnor;0­19;17;1,21;2,55;14105
2020;N06BA02 Dexamfetamin;Jämtlands län;Båda könen;0­19;28;0,96;1,96;29131
2020;N06BA02 Dexamfetamin;Västerbottens län;Män;0­19;54;1,73;4,50;31128
2020;N06BA02 Dexamfetamin;Västerbottens län;Kvinnor;0­19;24;0,82;1,54;29251
2020;N06BA02 Dexamfetamin;Västerbottens län;Båda könen;0­19;78;1,29;3,06;60379
2020;N06BA02 Dexamfetamin;Norrbottens län;Män;0­19;8;0,30;0,78;26910
2020;N06BA02 Dexamfetamin;Norrbottens län;Kvinnor;0­19;3;0,12;0,24;25057
2020;N06BA02 Dexamfetamin;Norrbottens län;Båda könen;0­19;11;0,21;0,52;51967
2020;N06BA04 Metylfenidat;Riket;Män;0­19;30776;24,82;150,95;1239976
2020;N06BA04 Metylfenidat;Riket;Kvinnor;0­19;15227;13,08;71,91;1163754
2020;N06BA04 Metylfenidat;Riket;Båda könen;0­19;46003;19,14;112,68;2403730
2020;N06BA04 Metylfenidat;Stockholms län;Män;0­19;8781;29,84;173,67;294245
2020;N06BA04 Metylfenidat;Stockholms län;Kvinnor;0­19;4636;16,74;86,78;276981
2020;N06BA04 Metylfenidat;Stockholms län;Båda könen;0­19;13417;23,49;131,54;571226
2020;N06BA04 Metylfenidat;Uppsala län;Män;0­19;1281;27,72;163,52;46208
2020;N06BA04 Metylfenidat;Uppsala län;Kvinnor;0­19;621;14,29;77,71;43455
2020;N06BA04 Metylfenidat;Uppsala län;Båda könen;0­19;1902;21,21;121,93;89663
2020;N06BA04 Metylfenidat;Södermanlands län;Män;0­19;935;25,19;144,93;37122
2020;N06BA04 Metylfenidat;Södermanlands län;Kvinnor;0­19;483;13,95;67,79;34621
2020;N06BA04 Metylfenidat;Södermanlands län;Båda könen;0­19;1418;19,76;107,70;71743
2020;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;1173;21,21;131,54;55312
2020;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;469;9,05;50,57;51806
2020;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;1642;15,33;92,38;107118
2020;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;739;16,35;87,58;45205
2020;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;303;7,12;36,10;42581
2020;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;1042;11,87;62,61;87786
2020;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;465;18,57;132,51;25040
2020;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;200;8,60;54,08;23261
2020;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;665;13,77;94,74;48301
2020;N06BA04 Metylfenidat;Kalmar län;Män;0­19;478;17,16;110,19;27853
2020;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;235;9,03;49,20;26038
2020;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;713;13,23;80,72;53891
2020;N06BA04 Metylfenidat;Gotlands län;Män;0­19;236;36,82;178,47;6410
2020;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;131;22,10;103,58;5928
2020;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;367;29,75;142,49;12338
2020;N06BA04 Metylfenidat;Blekinge län;Män;0­19;412;22,04;128,80;18696
2020;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;210;12,10;67,33;17361
2020;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;622;17,25;99,20;36057
2020;N06BA04 Metylfenidat;Skåne län;Män;0­19;3535;20,99;120,10;168420
2020;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;1728;10,91;54,62;158409
2020;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;5263;16,10;88,36;326829
2020;N06BA04 Metylfenidat;Hallands län;Män;0­19;1497;36,13;225,17;41430
2020;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;785;20,35;110,97;38577
2020;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;2282;28,52;170,11;80007
2020;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;4326;21,04;135,59;205580
2020;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;1946;10,10;59,26;192643
2020;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;6272;15,75;98,67;398223
2020;N06BA04 Metylfenidat;Värmlands län;Män;0­19;842;26,68;182,11;31558
2020;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;466;15,84;99,45;29413
2020;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;1308;21,45;142,23;60971
2020;N06BA04 Metylfenidat;Örebro län;Män;0­19;764;20,99;140,86;36406
2020;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;343;9,98;60,91;34377
2020;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;1107;15,64;102,03;70783
2020;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;868;26,21;138,06;33117
2020;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;466;15,08;74,84;30907
2020;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;1334;20,84;107,54;64024
2020;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;980;29,48;173,22;33247
2020;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;541;17,20;93,46;31457
2020;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;1521;23,51;134,44;64704
2020;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;1055;32,04;224,67;32929
2020;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;513;16,57;106,78;30951
2020;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;1568;24,55;167,55;63880
2020;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;656;23,32;136,24;28134
2020;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;305;11,48;65,02;26575
2020;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;961;17,57;101,65;54709
2020;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;264;17,57;88,45;15026
2020;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;135;9,57;47,36;14105
2020;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;399;13,70;68,55;29131
2020;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;879;28,24;180,67;31128
2020;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;429;14,67;87,11;29251
2020;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;1308;21,66;135,35;60379
2020;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;690;25,64;153,96;26910
2020;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;351;14,01;85,05;25057
2020;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;1041;20,03;120,73;51967
2020;N06BA09 Atomoxetin;Riket;Män;0­19;5647;4,55;29,68;1239976
2020;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;2787;2,39;13,97;1163754
